id,query,category,mode,recall_at_5,recall_at_10,precision_at_5,precision_at_10,mrr,hit_rate_at_5,hit_rate_at_10,required_citation_coverage,forbidden_citation_violation,forbidden_citation_labels,citation_order_violation,citation_order_labels,first_required_rank,average_rank_of_first_required_citation,document_count,graph_expanded_chunks,graph_hit_ratio,direct_vector_hit_ratio,average_graph_depth,top1_citation,top3_citations,top10_citations,top10_chunk_ids
strict_no_notice_resignation,Khi nào người lao động được nghỉ việc không cần báo trước?,exception_based_qa,hybrid,1.0,1.0,0.4,0.2,1.0,True,True,1.0,False,,False,,2,2.0,2,0,0.0,1.0,0.0,"Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 1, các điểm a, b, c, d","Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 2, các điểm a, b, c, d, đ, e, g || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 3","Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 2, các điểm a, b, c, d, đ, e, g || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 3 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 1, các điểm c, d, đ, e, g || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 2, các điểm a, b, c, d || Nghị định 145/2020/NĐ-CP, Điều 7 (Thời hạn báo trước khi đơn phương chấm dứt hợp đồng lao động đối với một số ngành, nghề, công việc đặc thù) || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 3",45_2019_QH14_Dieu_35_Khoan_1_Diem_a_b_c_d || 45_2019_QH14_Dieu_35_Khoan_2_Diem_a_b_c_d_dd_e_g || 45_2019_QH14_Dieu_36_Khoan_3 || 45_2019_QH14_Dieu_36_Khoan_1_Diem_a_b || 45_2019_QH14_Dieu_36_Khoan_1_Diem_c_d_dd_e_g || 45_2019_QH14_Dieu_37_Khoan_1 || 45_2019_QH14_Dieu_36_Khoan_2_Diem_a_b_c_d || ND145_2020_Dieu_7_Intro || 45_2019_QH14_Dieu_37_Khoan_2 || 45_2019_QH14_Dieu_37_Khoan_3
extra_employee_definition,Người lao động được định nghĩa như thế nào theo Bộ luật Lao động 2019?,direct_qa,hybrid,1.0,1.0,0.2,0.2,1.0,True,True,1.0,False,,False,,1,1.0,1,0,0.0,1.0,0.0,"Bộ luật Lao động 2019, Điều 3 (Giải thích từ ngữ), khoản 1","Bộ luật Lao động 2019, Điều 3 (Giải thích từ ngữ), khoản 1 || Bộ luật Lao động 2019, Điều 8 (Các hành vi bị nghiêm cấm trong lĩnh vực lao động), khoản 1 || Bộ luật Lao động 2019, Điều 8 (Các hành vi bị nghiêm cấm trong lĩnh vực lao động), khoản 4","Bộ luật Lao động 2019, Điều 3 (Giải thích từ ngữ), khoản 1 || Bộ luật Lao động 2019, Điều 8 (Các hành vi bị nghiêm cấm trong lĩnh vực lao động), khoản 1 || Bộ luật Lao động 2019, Điều 8 (Các hành vi bị nghiêm cấm trong lĩnh vực lao động), khoản 4 || Bộ luật Lao động 2019, Điều 8 (Các hành vi bị nghiêm cấm trong lĩnh vực lao động), khoản 2 || Bộ luật Lao động 2019, Điều 8 (Các hành vi bị nghiêm cấm trong lĩnh vực lao động), khoản 5 || Bộ luật Lao động 2019, Điều 8 (Các hành vi bị nghiêm cấm trong lĩnh vực lao động), khoản 3 || Bộ luật Lao động 2019, Điều 3 (Giải thích từ ngữ) || Bộ luật Lao động 2019, Điều 8 (Các hành vi bị nghiêm cấm trong lĩnh vực lao động), khoản 6 || Bộ luật Lao động 2019, Điều 8 (Các hành vi bị nghiêm cấm trong lĩnh vực lao động), khoản 7",45_2019_QH14_Dieu_3_Khoan_1 || 45_2019_QH14_Dieu_8_Khoan_1 || 45_2019_QH14_Dieu_8_Khoan_4 || 45_2019_QH14_Dieu_8_Khoan_2 || 45_2019_QH14_Dieu_8_Khoan_5 || 45_2019_QH14_Dieu_8_Khoan_3 || 45_2019_QH14_Dieu_3_Intro || 45_2019_QH14_Dieu_8_Khoan_6 || 45_2019_QH14_Dieu_8_Khoan_7
extra_contract_type_comparison,So sánh hợp đồng lao động xác định thời hạn và không xác định thời hạn?,comparison_qa,hybrid,1.0,1.0,0.4,0.2,1.0,True,True,1.0,False,,False,,1,1.0,3,0,0.0,1.0,0.0,"Bộ luật Lao động 2019, Điều 20 (Loại hợp đồng lao động), khoản 1, các điểm a, b","Bộ luật Lao động 2019, Điều 20 (Loại hợp đồng lao động), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 20 (Loại hợp đồng lao động), khoản 2, các điểm a, b, c || Nghị định 145/2020/NĐ-CP, Điều 17 (Quản lý tiền ký quỹ), khoản 2","Bộ luật Lao động 2019, Điều 20 (Loại hợp đồng lao động), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 20 (Loại hợp đồng lao động), khoản 2, các điểm a, b, c || Nghị định 145/2020/NĐ-CP, Điều 17 (Quản lý tiền ký quỹ), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 17 (Quản lý tiền ký quỹ), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 17 (Quản lý tiền ký quỹ), khoản 3 || Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 1 || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động) || Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 17 (Hành vi người sử dụng lao động không được làm khi giao kết, thực hiện hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 17 (Hành vi người sử dụng lao động không được làm khi giao kết, thực hiện hợp đồng lao động), khoản 2",45_2019_QH14_Dieu_20_Khoan_1_Diem_a_b || 45_2019_QH14_Dieu_20_Khoan_2_Diem_a_b_c || ND145_2020_Dieu_17_Khoan_2 || ND145_2020_Dieu_17_Khoan_1 || ND145_2020_Dieu_17_Khoan_3 || 45_2019_QH14_Dieu_22_Khoan_1 || TT10_2020_Dieu_3_Intro || 45_2019_QH14_Dieu_22_Khoan_2 || 45_2019_QH14_Dieu_17_Khoan_1 || 45_2019_QH14_Dieu_17_Khoan_2
extra_employee_unlawful_vs_structural_change,So sánh trách nhiệm khi người lao động đơn phương chấm dứt hợp đồng trái luật với trường hợp công ty thay đổi cơ cấu phải trợ cấp?,comparison_qa,hybrid,0.6666666666666666,1.0,1.0,0.8,1.0,True,True,1.0,False,,False,,1,1.0,1,0,0.0,1.0,0.0,"Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1","Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 2 || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 3","Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 2 || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 3 || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 5 || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 1, các điểm a, b, c || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 2, các điểm a, b || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 3 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 4 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 2 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 3",45_2019_QH14_Dieu_40_Khoan_1 || 45_2019_QH14_Dieu_40_Khoan_2 || 45_2019_QH14_Dieu_40_Khoan_3 || 45_2019_QH14_Dieu_42_Khoan_5 || 45_2019_QH14_Dieu_42_Khoan_1_Diem_a_b_c || 45_2019_QH14_Dieu_42_Khoan_2_Diem_a_b || 45_2019_QH14_Dieu_42_Khoan_3 || 45_2019_QH14_Dieu_47_Khoan_4 || 45_2019_QH14_Dieu_41_Khoan_2 || 45_2019_QH14_Dieu_41_Khoan_3
extra_minor_worker_multihop_guidance,Người chưa đủ 15 tuổi được làm việc theo Bộ luật Lao động và thông tư nào hướng dẫn điều kiện?,multi_hop_qa,hybrid,0.5,0.5,0.2,0.1,0.3333333333333333,True,True,0.5,False,,False,,3,3.0,1,0,0.0,1.0,0.0,"Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 2","Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 2 || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 4 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 2","Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 2 || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 4 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 2 || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 3 || Bộ luật Lao động 2019, Điều 146 (Thời giờ làm việc của người chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 146 (Thời giờ làm việc của người chưa thành niên), khoản 2 || Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 3 || Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 2, các điểm a, b, c, d, đ || Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 1, các điểm a, b, c, d, đ, e, g, h",45_2019_QH14_Dieu_143_Khoan_2 || 45_2019_QH14_Dieu_143_Khoan_4 || 45_2019_QH14_Dieu_145_Khoan_2 || 45_2019_QH14_Dieu_143_Khoan_3 || 45_2019_QH14_Dieu_146_Khoan_1 || 45_2019_QH14_Dieu_143_Khoan_1 || 45_2019_QH14_Dieu_146_Khoan_2 || 45_2019_QH14_Dieu_147_Khoan_3 || 45_2019_QH14_Dieu_147_Khoan_2_Diem_a_b_c_d_dd || 45_2019_QH14_Dieu_147_Khoan_1_Diem_a_b_c_d_dd_e_g_h
extra_retirement_multihop_guidance,Tuổi nghỉ hưu theo BLLĐ Điều 169 được Nghị định 135 hướng dẫn thế nào?,multi_hop_qa,hybrid,0.5,0.5,1.0,0.5,1.0,True,True,0.5,False,,False,,1,1.0,1,0,0.0,1.0,0.0,"Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 5","Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 5 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 1 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 4","Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 5 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 1 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 4 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 2 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 3",45_2019_QH14_Dieu_169_Khoan_5 || 45_2019_QH14_Dieu_169_Khoan_1 || 45_2019_QH14_Dieu_169_Khoan_4 || 45_2019_QH14_Dieu_169_Khoan_2 || 45_2019_QH14_Dieu_169_Khoan_3
extra_overtime_exception,Trường hợp nào được làm thêm giờ và giới hạn làm thêm theo tháng là bao nhiêu?,exception_based_qa,hybrid,0.5,0.5,0.8,0.5,1.0,True,True,0.5,False,,False,,1,1.0,1,0,0.0,1.0,0.0,"Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 2, các điểm a, b, c","Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 2, các điểm a, b, c || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 1 || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 3, các điểm a, b, c, d, đ","Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 2, các điểm a, b, c || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 1 || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 3, các điểm a, b, c, d, đ || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 4 || Bộ luật Lao động 2019, Điều 106 (Giờ làm việc ban đêm) || Bộ luật Lao động 2019, Điều 108 (Làm thêm giờ trong trường hợp đặc biệt) || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 5 || Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 2 || Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 3",45_2019_QH14_Dieu_107_Khoan_2_Diem_a_b_c || 45_2019_QH14_Dieu_107_Khoan_1 || 45_2019_QH14_Dieu_107_Khoan_3_Diem_a_b_c_d_dd || 45_2019_QH14_Dieu_107_Khoan_4 || 45_2019_QH14_Dieu_106 || 45_2019_QH14_Dieu_108_Intro || 45_2019_QH14_Dieu_107_Khoan_5 || 45_2019_QH14_Dieu_98_Khoan_2 || 45_2019_QH14_Dieu_98_Khoan_3
extra_probation_wage,Thử việc thì tiền lương tối thiểu phải bằng bao nhiêu phần trăm lương của công việc?,scenario_based_qa,hybrid,1.0,1.0,0.2,0.1,1.0,True,True,1.0,False,,False,,1,1.0,1,0,0.0,1.0,0.0,"Bộ luật Lao động 2019, Điều 26 (Tiền lương thử việc)","Bộ luật Lao động 2019, Điều 26 (Tiền lương thử việc) || Bộ luật Lao động 2019, Điều 24 (Thử việc), khoản 1 || Bộ luật Lao động 2019, Điều 24 (Thử việc), khoản 2","Bộ luật Lao động 2019, Điều 26 (Tiền lương thử việc) || Bộ luật Lao động 2019, Điều 24 (Thử việc), khoản 1 || Bộ luật Lao động 2019, Điều 24 (Thử việc), khoản 2 || Bộ luật Lao động 2019, Điều 24 (Thử việc), khoản 3 || Bộ luật Lao động 2019, Điều 91 (Mức lương tối thiểu), khoản 1 || Bộ luật Lao động 2019, Điều 91 (Mức lương tối thiểu), khoản 2 || Bộ luật Lao động 2019, Điều 91 (Mức lương tối thiểu), khoản 3 || Bộ luật Lao động 2019, Điều 91 (Mức lương tối thiểu), khoản 4 || Bộ luật Lao động 2019, Điều 29 (Chuyển người lao động làm công việc khác so với hợp đồng lao động), khoản 3 || Bộ luật Lao động 2019, Điều 29 (Chuyển người lao động làm công việc khác so với hợp đồng lao động), khoản 1",45_2019_QH14_Dieu_26 || 45_2019_QH14_Dieu_24_Khoan_1 || 45_2019_QH14_Dieu_24_Khoan_2 || 45_2019_QH14_Dieu_24_Khoan_3 || 45_2019_QH14_Dieu_91_Khoan_1 || 45_2019_QH14_Dieu_91_Khoan_2 || 45_2019_QH14_Dieu_91_Khoan_3 || 45_2019_QH14_Dieu_91_Khoan_4 || 45_2019_QH14_Dieu_29_Khoan_3 || 45_2019_QH14_Dieu_29_Khoan_1
strict_minor_worker_14,Người 14 tuổi có được làm việc không?,direct_qa,graph_augmented,1.0,1.0,0.8,0.8,1.0,True,True,1.0,False,,False,,1,1.0,2,8,0.8888888888888888,0.1111111111111111,4.0,"Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc)","Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d","Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 146 (Thời giờ làm việc của người chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 1, các điểm a, b, c, d, đ, e, g, h || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 2 || Thông tư 09/2020/TT-BLĐTBXH, Điều 9 (Danh mục công việc, nơi làm việc gây tổn hại đến sự phát triển thể lực, trí lực, nhân cách của người chưa thành niên), khoản 1 || Thông tư 09/2020/TT-BLĐTBXH, Điều 8 (Danh mục công việc nhẹ người từ đủ 13 tuổi đến chưa đủ 15 tuổi được làm) || Thông tư 09/2020/TT-BLĐTBXH, Điều 10 (Danh mục nghề, công việc người từ đủ 15 tuổi đến chưa đủ 18 tuổi có thể được làm thêm giờ, làm việc vào ban đêm)",TT09_2020_Dieu_3_Intro || 45_2019_QH14_Dieu_143_Khoan_1 || 45_2019_QH14_Dieu_145_Khoan_1_Diem_a_b_c_d || 45_2019_QH14_Dieu_146_Khoan_1 || 45_2019_QH14_Dieu_147_Khoan_1_Diem_a_b_c_d_dd_e_g_h || 45_2019_QH14_Dieu_143_Khoan_2 || TT09_2020_Dieu_9_Khoan_1 || TT09_2020_Dieu_8 || TT09_2020_Dieu_10
strict_minor_worker_under_15_conditions,Người chưa đủ 15 tuổi làm việc cần điều kiện gì?,procedure_qa,graph_augmented,1.0,1.0,0.6,0.3,1.0,True,True,1.0,False,,False,,1,1.0,2,8,0.8888888888888888,0.1111111111111111,4.0,"Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc)","Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d","Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 146 (Thời giờ làm việc của người chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 1, các điểm a, b, c, d, đ, e, g, h || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 2 || Thông tư 09/2020/TT-BLĐTBXH, Điều 9 (Danh mục công việc, nơi làm việc gây tổn hại đến sự phát triển thể lực, trí lực, nhân cách của người chưa thành niên), khoản 1 || Thông tư 09/2020/TT-BLĐTBXH, Điều 8 (Danh mục công việc nhẹ người từ đủ 13 tuổi đến chưa đủ 15 tuổi được làm) || Thông tư 09/2020/TT-BLĐTBXH, Điều 10 (Danh mục nghề, công việc người từ đủ 15 tuổi đến chưa đủ 18 tuổi có thể được làm thêm giờ, làm việc vào ban đêm)",TT09_2020_Dieu_3_Intro || 45_2019_QH14_Dieu_143_Khoan_1 || 45_2019_QH14_Dieu_145_Khoan_1_Diem_a_b_c_d || 45_2019_QH14_Dieu_146_Khoan_1 || 45_2019_QH14_Dieu_147_Khoan_1_Diem_a_b_c_d_dd_e_g_h || 45_2019_QH14_Dieu_143_Khoan_2 || TT09_2020_Dieu_9_Khoan_1 || TT09_2020_Dieu_8 || TT09_2020_Dieu_10
strict_retirement_age_2026_woman,Nữ nghỉ hưu năm 2026 thì bao nhiêu tuổi?,scenario_based_qa,graph_augmented,0.6666666666666666,1.0,1.0,0.7,1.0,True,True,1.0,False,,False,,1,1.0,2,5,0.625,0.375,3.6,"Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 2","Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 2 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 1 || Nghị định 135/2020/NĐ-CP, Điều 4 (Tuổi nghỉ hưu trong điều kiện lao động bình thường)","Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 2 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 1 || Nghị định 135/2020/NĐ-CP, Điều 4 (Tuổi nghỉ hưu trong điều kiện lao động bình thường) || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 3 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 4 || Nghị định 135/2020/NĐ-CP, PHỤ LỤC I. LỘ TRÌNH TUỔI NGHỈ HƯU TRONG ĐIỀU KIỆN LAO ĐỘNG BÌNH THƯỜNG GẮN VỚI THÁNG, NĂM SINH TƯƠNG ỨNG. Lao động nữ || Nghị định 135/2020/NĐ-CP, Điều 7 (Quy định chuyển tiếp), khoản 1 || Nghị định 135/2020/NĐ-CP, PHỤ LỤC II. TUỔI NGHỈ HƯU THẤP NHẤT GẮN VỚI THÁNG, NĂM SINH TƯƠNG ỨNG. Lao động nữ",45_2019_QH14_Dieu_169_Khoan_2 || 45_2019_QH14_Dieu_169_Khoan_1 || ND135_2020_Dieu_4_Intro || 45_2019_QH14_Dieu_169_Khoan_3 || 45_2019_QH14_Dieu_169_Khoan_4 || ND135_2020_Phu_Luc_I_Bang_Nu_Nhom_02 || ND135_2020_Dieu_7_Khoan_1 || ND135_2020_Phu_Luc_II_Bang_Nu_Nhom_02
strict_labor_contract_content,Hợp đồng lao động cần có những nội dung gì?,direct_qa,graph_augmented,1.0,1.0,1.0,0.6,1.0,True,True,1.0,False,,False,,1,1.0,2,6,1.0,0.0,4.0,"Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 1, các điểm a, b, c, d, đ, e, g, h, i, k","Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 1, các điểm a, b, c, d, đ, e, g, h, i, k || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động) || Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 2","Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 1, các điểm a, b, c, d, đ, e, g, h, i, k || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động) || Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 3 || Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 4 || Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 5",45_2019_QH14_Dieu_21_Khoan_1_Diem_a_b_c_d_dd_e_g_h_i_k || TT10_2020_Dieu_3_Intro || 45_2019_QH14_Dieu_21_Khoan_2 || 45_2019_QH14_Dieu_21_Khoan_3 || 45_2019_QH14_Dieu_21_Khoan_4 || 45_2019_QH14_Dieu_21_Khoan_5
