id,query,category,topic,difficulty,requires_graph,requires_normative_hierarchy,mode,recall_at_5,recall_at_10,precision_at_5,precision_at_10,mrr,hit_rate_at_5,hit_rate_at_10,required_citation_coverage,forbidden_citation_violation,forbidden_citation_labels,citation_order_violation,citation_order_labels,first_required_rank,average_rank_of_first_required_citation,document_count,graph_expanded_chunks,graph_hit_ratio,direct_vector_hit_ratio,average_graph_depth,top1_citation,top3_citations,top10_citations,top10_chunk_ids
under15_working_time,Thoi gio lam viec cua nguoi chua du 15 tuoi bi gioi han the nao?,direct_qa,nguoi chua du 15 tuoi,medium,False,False,hybrid,1.0,1.0,0.2,0.2,0.3333333333333333,True,True,1.0,False,,False,,3,3.0,2,0,0.0,1.0,0.0,"Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 2","Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 2 || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 4 || Bộ luật Lao động 2019, Điều 146 (Thời giờ làm việc của người chưa thành niên), khoản 1","Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 2 || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 4 || Bộ luật Lao động 2019, Điều 146 (Thời giờ làm việc của người chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 2 || Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 3 || Bộ luật Lao động 2019, Điều 146 (Thời giờ làm việc của người chưa thành niên), khoản 2 || Thông tư 09/2020/TT-BLĐTBXH, Phụ lục I",45_2019_QH14_Dieu_143_Khoan_2 || 45_2019_QH14_Dieu_143_Khoan_4 || 45_2019_QH14_Dieu_146_Khoan_1 || 45_2019_QH14_Dieu_145_Khoan_2 || TT09_2020_Dieu_3_Intro || 45_2019_QH14_Dieu_143_Khoan_3 || 45_2019_QH14_Dieu_146_Khoan_2 || TT09_2020_Phu_Luc_I_Nhom_08
minor_prohibited_jobs,Nguoi chua thanh nien khong duoc lam nhung cong viec nao?,exception_based_qa,lao dong chua thanh nien,hard,True,True,hybrid,0.5,1.0,0.6,0.5,1.0,True,True,1.0,False,,False,,1,1.0,2,0,0.0,1.0,0.0,"Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 1, các điểm a, b, c, d, đ, e, g, h","Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 1, các điểm a, b, c, d, đ, e, g, h || Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 2, các điểm a, b, c, d, đ || Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 3","Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 1, các điểm a, b, c, d, đ, e, g, h || Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 2, các điểm a, b, c, d, đ || Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 3 || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 2 || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 4 || Thông tư 09/2020/TT-BLĐTBXH, Điều 9 (Danh mục công việc, nơi làm việc gây tổn hại đến sự phát triển thể lực, trí lực, nhân cách của người chưa thành niên), khoản 1 || Thông tư 09/2020/TT-BLĐTBXH, Điều 9 (Danh mục công việc, nơi làm việc gây tổn hại đến sự phát triển thể lực, trí lực, nhân cách của người chưa thành niên), khoản 2 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 2 || Bộ luật Lao động 2019, Điều 146 (Thời giờ làm việc của người chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 3",45_2019_QH14_Dieu_147_Khoan_1_Diem_a_b_c_d_dd_e_g_h || 45_2019_QH14_Dieu_147_Khoan_2_Diem_a_b_c_d_dd || 45_2019_QH14_Dieu_147_Khoan_3 || 45_2019_QH14_Dieu_143_Khoan_2 || 45_2019_QH14_Dieu_143_Khoan_4 || TT09_2020_Dieu_9_Khoan_1 || TT09_2020_Dieu_9_Khoan_2 || 45_2019_QH14_Dieu_145_Khoan_2 || 45_2019_QH14_Dieu_146_Khoan_1 || 45_2019_QH14_Dieu_143_Khoan_3
female_maternity_protection,Cong ty co duoc sa thai hoac don phuong cham dut hop dong voi lao dong nu mang thai khong?,exception_based_qa,lao dong nu,medium,False,False,hybrid,1.0,1.0,0.8,0.4,1.0,True,True,1.0,False,,False,,1,1.0,1,0,0.0,1.0,0.0,"Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 3","Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 3 || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 2","Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 3 || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 2 || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 4 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 2 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 3 || Bộ luật Lao động 2019, Điều 140 (Bảo đảm việc làm cho lao động nghỉ thai sản) || Bộ luật Lao động 2019, Điều 138 (Quyền đơn phương chấm dứt, tạm hoãn hợp đồng lao động của lao động nữ mang thai), khoản 1 || Bộ luật Lao động 2019, Điều 138 (Quyền đơn phương chấm dứt, tạm hoãn hợp đồng lao động của lao động nữ mang thai), khoản 2",45_2019_QH14_Dieu_137_Khoan_3 || 45_2019_QH14_Dieu_137_Khoan_1_Diem_a_b || 45_2019_QH14_Dieu_137_Khoan_2 || 45_2019_QH14_Dieu_137_Khoan_4 || 45_2019_QH14_Dieu_41_Khoan_1 || 45_2019_QH14_Dieu_41_Khoan_2 || 45_2019_QH14_Dieu_41_Khoan_3 || 45_2019_QH14_Dieu_140 || 45_2019_QH14_Dieu_138_Khoan_1 || 45_2019_QH14_Dieu_138_Khoan_2
pregnant_worker_resignation,Lao dong nu mang thai co quyen don phuong cham dut hoac tam hoan hop dong khi cong viec anh huong thai nhi khong?,exception_based_qa,lao dong nu,medium,False,False,hybrid,1.0,1.0,0.2,0.2,0.2,True,True,1.0,False,,False,,5,5.0,1,0,0.0,1.0,0.0,"Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 1, các điểm a, b","Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 2 || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 3","Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 2 || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 3 || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 4 || Bộ luật Lao động 2019, Điều 138 (Quyền đơn phương chấm dứt, tạm hoãn hợp đồng lao động của lao động nữ mang thai), khoản 1 || Bộ luật Lao động 2019, Điều 140 (Bảo đảm việc làm cho lao động nghỉ thai sản) || Bộ luật Lao động 2019, Điều 138 (Quyền đơn phương chấm dứt, tạm hoãn hợp đồng lao động của lao động nữ mang thai), khoản 2 || Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 5 || Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 2 || Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 3",45_2019_QH14_Dieu_137_Khoan_1_Diem_a_b || 45_2019_QH14_Dieu_137_Khoan_2 || 45_2019_QH14_Dieu_137_Khoan_3 || 45_2019_QH14_Dieu_137_Khoan_4 || 45_2019_QH14_Dieu_138_Khoan_1 || 45_2019_QH14_Dieu_140 || 45_2019_QH14_Dieu_138_Khoan_2 || 45_2019_QH14_Dieu_139_Khoan_5 || 45_2019_QH14_Dieu_139_Khoan_2 || 45_2019_QH14_Dieu_139_Khoan_3
maternity_leave,Lao dong nu sinh con duoc nghi thai san bao lau theo Bo luat Lao dong?,direct_qa,lao dong nu,medium,False,False,hybrid,1.0,1.0,1.0,0.5,1.0,True,True,1.0,False,,False,,1,1.0,1,0,0.0,1.0,0.0,"Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 1","Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 1 || Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 4 || Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 2","Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 1 || Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 4 || Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 2 || Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 3 || Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 5 || Bộ luật Lao động 2019, Điều 140 (Bảo đảm việc làm cho lao động nghỉ thai sản) || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 3 || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 2 || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 4",45_2019_QH14_Dieu_139_Khoan_1 || 45_2019_QH14_Dieu_139_Khoan_4 || 45_2019_QH14_Dieu_139_Khoan_2 || 45_2019_QH14_Dieu_139_Khoan_3 || 45_2019_QH14_Dieu_139_Khoan_5 || 45_2019_QH14_Dieu_140 || 45_2019_QH14_Dieu_137_Khoan_1_Diem_a_b || 45_2019_QH14_Dieu_137_Khoan_3 || 45_2019_QH14_Dieu_137_Khoan_2 || 45_2019_QH14_Dieu_137_Khoan_4
retirement_age_general,Tuoi nghi huu trong dieu kien lao dong binh thuong duoc xac dinh theo quy dinh nao?,document_guidance_qa,tuoi nghi huu,hard,True,True,hybrid,0.0,0.0,0.0,0.0,0.0,False,False,0.0,False,,False,,0,0.0,3,0,0.0,1.0,0.0,"Nghị định 145/2020/NĐ-CP, Điều 48 (Trách nhiệm ban hành quy chê dân chủ ở cơ sở tại nơi làm việc), khoản 3","Nghị định 145/2020/NĐ-CP, Điều 48 (Trách nhiệm ban hành quy chê dân chủ ở cơ sở tại nơi làm việc), khoản 3 || Nghị định 135/2020/NĐ-CP, PHỤ LỤC III. DANH MỤC CÔNG VIỆC KHAI THÁC THAN TRONG HẦM LÒ || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI","Nghị định 145/2020/NĐ-CP, Điều 48 (Trách nhiệm ban hành quy chê dân chủ ở cơ sở tại nơi làm việc), khoản 3 || Nghị định 135/2020/NĐ-CP, PHỤ LỤC III. DANH MỤC CÔNG VIỆC KHAI THÁC THAN TRONG HẦM LÒ || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Nghị định 145/2020/NĐ-CP, Điều 48 (Trách nhiệm ban hành quy chê dân chủ ở cơ sở tại nơi làm việc), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 48 (Trách nhiệm ban hành quy chê dân chủ ở cơ sở tại nơi làm việc), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 32 (Trách nhiệm của ngân hàng nhận ký quỹ), khoản 3 || Thông tư 09/2020/TT-BLĐTBXH, Phụ lục I || Nghị định 145/2020/NĐ-CP, Điều 31 (Trách nhiệm của doanh nghiệp cho thuê lại), khoản 4 || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Nghị định 145/2020/NĐ-CP, Điều 92 (Tiêu chuẩn hòa giải viên lao động), khoản 1",ND145_2020_Dieu_48_Khoan_3 || ND135_2020_Phu_Luc_III_Nhom_01 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || ND145_2020_Dieu_48_Khoan_1 || ND145_2020_Dieu_48_Khoan_2 || ND145_2020_Dieu_32_Khoan_3 || TT09_2020_Phu_Luc_I_Nhom_05 || ND145_2020_Dieu_31_Khoan_4 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || ND145_2020_Dieu_92_Khoan_1
retirement_female_2026,Nu nghi huu nam 2026 thi bao nhieu tuoi va can cu van ban nao?,calculation_or_table_lookup,tuoi nghi huu,hard,True,True,hybrid,0.6666666666666666,1.0,1.0,0.9,1.0,True,True,1.0,False,,False,,1,1.0,2,0,0.0,1.0,0.0,"Nghị định 135/2020/NĐ-CP, Điều 4 (Tuổi nghỉ hưu trong điều kiện lao động bình thường), khoản 1","Nghị định 135/2020/NĐ-CP, Điều 4 (Tuổi nghỉ hưu trong điều kiện lao động bình thường), khoản 1 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 2 || Nghị định 135/2020/NĐ-CP, Điều 4 (Tuổi nghỉ hưu trong điều kiện lao động bình thường), khoản 2","Nghị định 135/2020/NĐ-CP, Điều 4 (Tuổi nghỉ hưu trong điều kiện lao động bình thường), khoản 1 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 2 || Nghị định 135/2020/NĐ-CP, Điều 4 (Tuổi nghỉ hưu trong điều kiện lao động bình thường), khoản 2 || Nghị định 135/2020/NĐ-CP, Điều 4 (Tuổi nghỉ hưu trong điều kiện lao động bình thường) || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 1 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 3 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 4 || Nghị định 135/2020/NĐ-CP, PHỤ LỤC I. LỘ TRÌNH TUỔI NGHỈ HƯU TRONG ĐIỀU KIỆN LAO ĐỘNG BÌNH THƯỜNG GẮN VỚI THÁNG, NĂM SINH TƯƠNG ỨNG. Lao động nữ || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 5 || Bộ luật Lao động 2019, Điều 34 (Các trường hợp chấm dứt hợp đồng lao động), khoản 10",ND135_2020_Dieu_4_Khoan_1 || 45_2019_QH14_Dieu_169_Khoan_2 || ND135_2020_Dieu_4_Khoan_2 || ND135_2020_Dieu_4_Intro || 45_2019_QH14_Dieu_169_Khoan_1 || 45_2019_QH14_Dieu_169_Khoan_3 || 45_2019_QH14_Dieu_169_Khoan_4 || ND135_2020_Phu_Luc_I_Bang_Nu_Nhom_02 || 45_2019_QH14_Dieu_169_Khoan_5 || 45_2019_QH14_Dieu_34_Khoan_10
retirement_hazardous_work,Nguoi lao dong lam nghe nang nhoc doc hai co the nghi huu som theo can cu nao?,scenario_based_qa,tuoi nghi huu,hard,True,True,hybrid,1.0,1.0,1.0,0.9,1.0,True,True,1.0,False,,False,,1,1.0,2,0,0.0,1.0,0.0,"Nghị định 135/2020/NĐ-CP, Điều 5 (Nghỉ hưu ở tuổi thấp hơn tuổi nghỉ hưu trong điều kiện lao động bình thường), khoản 1, các điểm a, b, c","Nghị định 135/2020/NĐ-CP, Điều 5 (Nghỉ hưu ở tuổi thấp hơn tuổi nghỉ hưu trong điều kiện lao động bình thường), khoản 1, các điểm a, b, c || Nghị định 135/2020/NĐ-CP, Điều 5 (Nghỉ hưu ở tuổi thấp hơn tuổi nghỉ hưu trong điều kiện lao động bình thường), khoản 1, điểm d || Nghị định 135/2020/NĐ-CP, Điều 5 (Nghỉ hưu ở tuổi thấp hơn tuổi nghỉ hưu trong điều kiện lao động bình thường), khoản 2","Nghị định 135/2020/NĐ-CP, Điều 5 (Nghỉ hưu ở tuổi thấp hơn tuổi nghỉ hưu trong điều kiện lao động bình thường), khoản 1, các điểm a, b, c || Nghị định 135/2020/NĐ-CP, Điều 5 (Nghỉ hưu ở tuổi thấp hơn tuổi nghỉ hưu trong điều kiện lao động bình thường), khoản 1, điểm d || Nghị định 135/2020/NĐ-CP, Điều 5 (Nghỉ hưu ở tuổi thấp hơn tuổi nghỉ hưu trong điều kiện lao động bình thường), khoản 2 || Nghị định 135/2020/NĐ-CP, Điều 5 (Nghỉ hưu ở tuổi thấp hơn tuổi nghỉ hưu trong điều kiện lao động bình thường) || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 3 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 5 || Bộ luật Lao động 2019, Điều 34 (Các trường hợp chấm dứt hợp đồng lao động), khoản 10 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 1 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 4 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 2",ND135_2020_Dieu_5_Khoan_1_Diem_a_b_c || ND135_2020_Dieu_5_Khoan_1_Diem_d || ND135_2020_Dieu_5_Khoan_2 || ND135_2020_Dieu_5_Intro || 45_2019_QH14_Dieu_169_Khoan_3 || 45_2019_QH14_Dieu_169_Khoan_5 || 45_2019_QH14_Dieu_34_Khoan_10 || 45_2019_QH14_Dieu_169_Khoan_1 || 45_2019_QH14_Dieu_169_Khoan_4 || 45_2019_QH14_Dieu_169_Khoan_2
labor_dispute_mediation,Tranh chap lao dong ca nhan co bat buoc hoa giai truoc khi yeu cau Toa an khong?,procedure_qa,tranh chap lao dong,medium,False,False,hybrid,1.0,1.0,0.4,0.6,0.25,True,True,1.0,False,,False,,4,4.0,1,0,0.0,1.0,0.0,"Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 2","Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 2 || Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 3 || Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 1","Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 2 || Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 3 || Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 1 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 6 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 4 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 5 || Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 4 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 3 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 2 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 7, các điểm a, b",45_2019_QH14_Dieu_190_Khoan_2 || 45_2019_QH14_Dieu_190_Khoan_3 || 45_2019_QH14_Dieu_190_Khoan_1 || 45_2019_QH14_Dieu_188_Khoan_6 || 45_2019_QH14_Dieu_188_Khoan_4 || 45_2019_QH14_Dieu_188_Khoan_5 || 45_2019_QH14_Dieu_190_Khoan_4 || 45_2019_QH14_Dieu_188_Khoan_3 || 45_2019_QH14_Dieu_188_Khoan_2 || 45_2019_QH14_Dieu_188_Khoan_7_Diem_a_b
dismissal_dispute_court,Tranh chap sa thai co can hoa giai truoc khi kien va Toa an co tham quyen khong?,multi_hop_qa,hoa giai truoc khi kien,hard,True,True,hybrid,0.5,0.5,0.8,0.7,0.5,True,True,0.5,False,,False,,2,2.0,1,0,0.0,1.0,0.0,"Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 2","Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 2 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 6 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 4","Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 2 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 6 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 4 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 1, các điểm a, b, c, d, đ, e || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 5 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 3 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 2 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 7, các điểm a, b || Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 3 || Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 1",45_2019_QH14_Dieu_190_Khoan_2 || 45_2019_QH14_Dieu_188_Khoan_6 || 45_2019_QH14_Dieu_188_Khoan_4 || 45_2019_QH14_Dieu_188_Khoan_1_Diem_a_b_c_d_dd_e || 45_2019_QH14_Dieu_188_Khoan_5 || 45_2019_QH14_Dieu_188_Khoan_3 || 45_2019_QH14_Dieu_188_Khoan_2 || 45_2019_QH14_Dieu_188_Khoan_7_Diem_a_b || 45_2019_QH14_Dieu_190_Khoan_3 || 45_2019_QH14_Dieu_190_Khoan_1
labor_dispute_limitation,Thoi hieu yeu cau giai quyet tranh chap lao dong ca nhan la bao lau?,direct_qa,tranh chap lao dong,medium,False,False,hybrid,1.0,1.0,0.8,0.4,1.0,True,True,1.0,False,,False,,1,1.0,1,0,0.0,1.0,0.0,"Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 2","Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 2 || Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 3 || Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 1","Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 2 || Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 3 || Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 1 || Bộ luật Lao động 2019, Điều 179 (Tranh chấp lao động), khoản 3, các điểm a, b || Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 4 || Bộ luật Lao động 2019, Điều 179 (Tranh chấp lao động), khoản 2, các điểm a, b, c || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 6 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 1, các điểm a, b, c, d, đ, e || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 3 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 4",45_2019_QH14_Dieu_190_Khoan_2 || 45_2019_QH14_Dieu_190_Khoan_3 || 45_2019_QH14_Dieu_190_Khoan_1 || 45_2019_QH14_Dieu_179_Khoan_3_Diem_a_b || 45_2019_QH14_Dieu_190_Khoan_4 || 45_2019_QH14_Dieu_179_Khoan_2_Diem_a_b_c || 45_2019_QH14_Dieu_188_Khoan_6 || 45_2019_QH14_Dieu_188_Khoan_1_Diem_a_b_c_d_dd_e || 45_2019_QH14_Dieu_188_Khoan_3 || 45_2019_QH14_Dieu_188_Khoan_4
