id,category,topic,difficulty,requires_graph,requires_normative_hierarchy,query,end_to_end_passed,retrieval_passed,answer_passed,citation_grounding_passed,answer_faithfulness_passed,final_quality_score,answer_completeness_score,required_citation_coverage,required_citations_found,missing_required_citations,forbidden_citation_violations,retrieval_source_distribution,graph_expansion_used,graph_depth,graph_edge_types,citation_validation_passed,quality_validation_passed,unsupported_article_numbers,unretrieved_citations,low_information_quotes_count,legal_claim_citation_coverage,no_article_title_only_answer,insufficient_context_handled,failure_reasons,top3_citations
material_liability,scenario_based_qa,ky luat lao dong,medium,False,False,Nguoi lao dong lam hu hong dung cu thiet bi thi boi thuong theo dieu nao?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 129,,,"{""hybrid"": 2, ""vector"": 2, ""graph"": 6}",True,3,{},True,True,,,0,True,True,True,,"Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 129 (Bồi thường thiệt hại), khoản 2 || Bộ luật Lao động 2019, Điều 129 (Bồi thường thiệt hại), khoản 1"
minor_worker_definition,definition_qa,lao dong chua thanh nien,easy,False,False,Lao dong chua thanh nien la nguoi lao dong duoi bao nhieu tuoi?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 143,,,"{""hybrid"": 6, ""vector"": 1, ""graph"": 2}",True,2,{},True,True,,,0,True,True,True,,"Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d"
minor_worker_14,direct_qa,nguoi chua du 15 tuoi,hard,True,True,Nguoi 14 tuoi co duoc lam viec khong?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 143 || BLLD Dieu 145 || BLLD Dieu 146 || TT09 Dieu 3,,,"{""hybrid"": 6, ""vector"": 1, ""graph"": 2}",True,2,{},True,True,,,0,True,True,True,,"Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d"
under15_conditions,procedure_qa,nguoi chua du 15 tuoi,hard,True,True,Nguoi chua du 15 tuoi lam viec can dieu kien gi?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 145 || BLLD Dieu 146 || TT09 Dieu 3,,,"{""hybrid"": 6, ""vector"": 1, ""graph"": 2}",True,2,{},True,True,,,0,True,True,True,,"Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d"
under15_working_time,direct_qa,nguoi chua du 15 tuoi,medium,False,False,Thoi gio lam viec cua nguoi chua du 15 tuoi bi gioi han the nao?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 146,,,"{""hybrid"": 5, ""vector"": 1, ""graph"": 3}",True,2,{},True,True,,,0,True,True,True,,"Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d"
minor_prohibited_jobs,exception_based_qa,lao dong chua thanh nien,hard,True,True,Nguoi chua thanh nien khong duoc lam nhung cong viec nao?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 147 || TT09 danh muc lao dong chua thanh nien,,,"{""hybrid"": 9}",True,2,{},True,True,,,0,True,True,True,,"Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 1, các điểm a, b, c, d, đ, e, g, h || Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 2, các điểm a, b, c, d, đ || Bộ luật Lao động 2019, Điều 147 (Công việc và nơi làm việc cấm sử dụng người lao động từ đủ 15 tuổi đến chưa đủ 18 tuổi), khoản 3"
female_maternity_protection,exception_based_qa,lao dong nu,medium,False,False,Cong ty co duoc sa thai hoac don phuong cham dut hop dong voi lao dong nu mang thai khong?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 137,,,"{""hybrid"": 8, ""vector"": 2}",True,2,{},True,True,,,0,True,True,True,,"Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 3 || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 2"
pregnant_worker_resignation,exception_based_qa,lao dong nu,medium,False,False,Lao dong nu mang thai co quyen don phuong cham dut hoac tam hoan hop dong khi cong viec anh huong thai nhi khong?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 138,,,"{""hybrid"": 4, ""vector"": 6}",True,2,{},True,True,,,0,True,True,True,,"Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 2 || Bộ luật Lao động 2019, Điều 137 (Bảo vệ thai sản), khoản 3"
maternity_leave,direct_qa,lao dong nu,medium,False,False,Lao dong nu sinh con duoc nghi thai san bao lau theo Bo luat Lao dong?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 139,,,"{""hybrid"": 4, ""vector"": 6}",True,2,{},True,True,,,0,True,True,True,,"Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 1 || Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 4 || Bộ luật Lao động 2019, Điều 139 (Nghỉ thai sản), khoản 2"
retirement_age_general,document_guidance_qa,tuoi nghi huu,hard,True,True,Tuoi nghi huu trong dieu kien lao dong binh thuong duoc xac dinh theo quy dinh nao?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 169 || ND135 Dieu 4,,,"{""graph"": 8, ""vector"": 2}",True,4,{},True,True,,,0,True,True,True,,"Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 1 || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 2 || Nghị định 135/2020/NĐ-CP, Điều 4 (Tuổi nghỉ hưu trong điều kiện lao động bình thường)"
retirement_female_2026,calculation_or_table_lookup,tuoi nghi huu,hard,True,True,Nu nghi huu nam 2026 thi bao nhieu tuoi va can cu van ban nao?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 169 || ND135 Dieu 4 || ND135 bang tuoi nghi huu,,,"{""hybrid"": 5, ""graph"": 1, ""vector"": 4}",True,2,{},True,True,,,0,True,True,True,,"Nghị định 135/2020/NĐ-CP, PHỤ LỤC I. LỘ TRÌNH TUỔI NGHỈ HƯU TRONG ĐIỀU KIỆN LAO ĐỘNG BÌNH THƯỜNG GẮN VỚI THÁNG, NĂM SINH TƯƠNG ỨNG. Lao động nữ || Nghị định 135/2020/NĐ-CP, PHỤ LỤC I. LỘ TRÌNH TUỔI NGHỈ HƯU TRONG ĐIỀU KIỆN LAO ĐỘNG BÌNH THƯỜNG GẮN VỚI THÁNG, NĂM SINH TƯƠNG ỨNG. Lao động nữ || Nghị định 135/2020/NĐ-CP, Điều 4 (Tuổi nghỉ hưu trong điều kiện lao động bình thường), khoản 1"
retirement_hazardous_work,scenario_based_qa,tuoi nghi huu,hard,True,True,Nguoi lao dong lam nghe nang nhoc doc hai co the nghi huu som theo can cu nao?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 169 || ND135 Dieu 5,,,"{""hybrid"": 5, ""vector"": 3, ""graph"": 2}",True,2,{},True,True,,,0,True,True,True,,"Nghị định 135/2020/NĐ-CP, Điều 5 (Nghỉ hưu ở tuổi thấp hơn tuổi nghỉ hưu trong điều kiện lao động bình thường), khoản 1, các điểm a, b, c || Nghị định 135/2020/NĐ-CP, Điều 5 (Nghỉ hưu ở tuổi thấp hơn tuổi nghỉ hưu trong điều kiện lao động bình thường), khoản 1, điểm d || Nghị định 135/2020/NĐ-CP, Điều 5 (Nghỉ hưu ở tuổi thấp hơn tuổi nghỉ hưu trong điều kiện lao động bình thường), khoản 2"
labor_dispute_mediation,procedure_qa,tranh chap lao dong,medium,False,False,Tranh chap lao dong ca nhan co bat buoc hoa giai truoc khi yeu cau Toa an khong?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 188,,,"{""hybrid"": 4, ""graph"": 2, ""vector"": 3}",True,2,{},True,True,,,0,True,True,True,,"Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 1, các điểm a, b, c, d, đ, e || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 2 || Bộ luật Tố tụng dân sự 2015 - phần liên quan lao động, Điều 32 (Những tranh chấp về lao động thuộc thẩm quyền giải quyết của)"
dismissal_dispute_court,multi_hop_qa,hoa giai truoc khi kien,hard,True,True,Tranh chap sa thai co can hoa giai truoc khi kien va Toa an co tham quyen khong?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 188 || BLTTDS Dieu 32,,,"{""hybrid"": 4, ""graph"": 2, ""vector"": 3}",True,2,{},True,True,,,0,True,True,True,,"Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 1, các điểm a, b, c, d, đ, e || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 2 || Bộ luật Tố tụng dân sự 2015 - phần liên quan lao động, Điều 32 (Những tranh chấp về lao động thuộc thẩm quyền giải quyết của)"
labor_dispute_limitation,direct_qa,tranh chap lao dong,medium,False,False,Thoi hieu yeu cau giai quyet tranh chap lao dong ca nhan la bao lau?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 190,,,"{""hybrid"": 3, ""vector"": 7}",True,4,{},True,True,,,0,True,True,True,,"Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 1 || Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 2 || Bộ luật Lao động 2019, Điều 179 (Tranh chấp lao động), khoản 1, các điểm a, b"
court_jurisdiction_labor,document_guidance_qa,tham quyen cua Toa an theo BLTTDS,medium,False,False,Nhung tranh chap lao dong nao thuoc tham quyen giai quyet cua Toa an theo BLTTDS?,True,True,True,True,True,100.0,1.0,1.0,BLTTDS Dieu 32,,,"{""graph"": 2, ""hybrid"": 4, ""vector"": 3}",True,2,{},True,True,,,0,True,True,True,,"Bộ luật Tố tụng dân sự 2015 - phần liên quan lao động, Điều 32 (Những tranh chấp về lao động thuộc thẩm quyền giải quyết của) || Bộ luật Lao động 2019, Điều 190 (Thời hiệu yêu cầu giải quyết tranh chấp lao động cá nhân), khoản 2 || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 1, các điểm a, b, c, d, đ, e"
compare_unlawful_vs_structural,comparison_qa,so sanh trach nhiem cham dut,hard,True,True,So sanh trach nhiem khi nguoi lao dong don phuong cham dut hop dong trai luat voi truong hop cong ty thay doi co cau phai tro cap.,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 40 || BLLD Dieu 42 || BLLD Dieu 47,,,"{""hybrid"": 9, ""graph"": 1}",True,2,{},True,True,,,0,True,True,True,,"Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 42 (Nghĩa vụ của người sử dụng lao động trong trường hợp thay đổi cơ cấu, công nghệ hoặc vì lý do kinh tế), khoản 5 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 1"
compare_overtime_conditions_vs_pay,comparison_qa,lam them gio,hard,True,False,Phan biet dieu kien lam them gio voi tien luong lam them gio.,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 107 || BLLD Dieu 98,,,"{""hybrid"": 9}",True,2,{},True,True,,,0,True,True,True,,"Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 2, các điểm a, b, c || Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 1, các điểm a, b, c || Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 2"
guidance_minor_worker,document_guidance_qa,nguoi chua du 15 tuoi,hard,True,True,Nguoi 14 tuoi duoc lam viec trong dieu kien nao va van ban nao huong dan chi tiet?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 145 || BLLD Dieu 146 || TT09 Dieu 3,,,"{""hybrid"": 6, ""vector"": 1, ""graph"": 2}",True,2,{},True,True,,,0,True,True,True,,"Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Bộ luật Lao động 2019, Điều 143 (Lao động chưa thành niên), khoản 1 || Bộ luật Lao động 2019, Điều 145 (Sử dụng người chưa đủ 15 tuổi làm việc), khoản 1, các điểm a, b, c, d"
guidance_contract_content,document_guidance_qa,noi dung hop dong lao dong,hard,True,True,Hop dong lao dong can noi dung gi va thong tu nao huong dan chi tiet?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 21 || TT10 Dieu 3,,,"{""hybrid"": 4, ""vector"": 1}",True,2,{},True,True,,,0,True,True,True,,"Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 1, các điểm a, b, c, d, đ, e, g, h, i, k || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động) || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động), khoản 1, điểm a"
guidance_retirement_2026,document_guidance_qa,tuoi nghi huu,hard,True,True,Nu nghi huu nam 2026 thi can cu luat va nghi dinh nao?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 169 || ND135 Dieu 4,,,"{""hybrid"": 5, ""graph"": 1, ""vector"": 4}",True,2,{},True,True,,,0,True,True,True,,"Nghị định 135/2020/NĐ-CP, PHỤ LỤC I. LỘ TRÌNH TUỔI NGHỈ HƯU TRONG ĐIỀU KIỆN LAO ĐỘNG BÌNH THƯỜNG GẮN VỚI THÁNG, NĂM SINH TƯƠNG ỨNG. Lao động nữ || Nghị định 135/2020/NĐ-CP, PHỤ LỤC I. LỘ TRÌNH TUỔI NGHỈ HƯU TRONG ĐIỀU KIỆN LAO ĐỘNG BÌNH THƯỜNG GẮN VỚI THÁNG, NĂM SINH TƯƠNG ỨNG. Lao động nữ || Nghị định 135/2020/NĐ-CP, Điều 4 (Tuổi nghỉ hưu trong điều kiện lao động bình thường)"
guidance_structural_allowance,document_guidance_qa,thay doi co cau cong nghe,hard,True,True,Cong ty thay doi co cau phai tra tro cap gi va cach tinh theo van ban nao?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 42 || BLLD Dieu 47 || ND145 Dieu 8,,,"{""hybrid"": 7, ""vector"": 3}",True,2,{},True,True,,,0,True,True,True,,"Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 1 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 3 || Bộ luật Lao động 2019, Điều 47 (Trợ cấp mất việc làm), khoản 2"
guidance_dismissal_dispute,document_guidance_qa,hoa giai truoc khi kien,hard,True,True,Tranh chap sa thai co can hoa giai truoc khi kien khong va Toa an co tham quyen khong?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 188 || BLTTDS Dieu 32 || BLLD Dieu 190,,,"{""hybrid"": 4, ""graph"": 2, ""vector"": 3}",True,2,{},True,True,,,0,True,True,True,,"Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 1, các điểm a, b, c, d, đ, e || Bộ luật Lao động 2019, Điều 188 (Trình tự, thủ tục hòa giải tranh chấp lao động cá nhân của hòa giải viên lao động), khoản 2 || Bộ luật Tố tụng dân sự 2015 - phần liên quan lao động, Điều 32 (Những tranh chấp về lao động thuộc thẩm quyền giải quyết của)"
termination_notice_special_work,document_guidance_qa,don phuong cham dut hop dong,hard,True,True,Nganh nghe dac thu thi thoi han bao truoc khi nghi viec duoc huong dan o van ban nao?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 35 || ND145 Dieu 7,,,"{""hybrid"": 4, ""vector"": 6}",True,3,{},True,True,,,0,True,True,True,,"Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 1"
severance_detail_nd145,document_guidance_qa,tro cap thoi viec,hard,True,True,Thoi gian lam viec de tinh tro cap thoi viec duoc huong dan chi tiet o dau?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 46 || ND145 Dieu 8,,,"{""hybrid"": 4, ""vector"": 5, ""graph"": 1}",True,3,{},True,True,,,0,True,True,True,,"Bộ luật Lao động 2019, Điều 46 (Trợ cấp thôi việc), khoản 1 || Bộ luật Lao động 2019, Điều 46 (Trợ cấp thôi việc), khoản 4 || Bộ luật Lao động 2019, Điều 46 (Trợ cấp thôi việc), khoản 2"
overtime_300_hours,exception_based_qa,lam them gio,hard,True,True,Truong hop nao duoc lam them den 300 gio trong mot nam?,True,True,True,True,True,100.0,1.0,1.0,BLLD Dieu 107 || ND145 Dieu 61,,,"{""graph"": 6, ""hybrid"": 1}",True,2,{},True,True,,,0,True,True,True,,"Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 2, các điểm a, b, c || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 3, các điểm a, b, c, d, đ || Bộ luật Lao động 2019, Điều 107 (Làm thêm giờ), khoản 1"
robust_ooc_minimum_wage_region_2026,out_of_corpus_qa,ngoai pham vi corpus - luong toi thieu vung,hard,False,False,"Nam 2026 luong toi thieu vung I, II, III, IV la bao nhieu?",True,True,True,True,True,100.0,1.0,1.0,,,,"{""vector"": 10}",False,0,{},True,True,,,0,True,True,True,,"Nghị định 135/2020/NĐ-CP, PHỤ LỤC I. LỘ TRÌNH TUỔI NGHỈ HƯU TRONG ĐIỀU KIỆN LAO ĐỘNG BÌNH THƯỜNG GẮN VỚI THÁNG, NĂM SINH TƯƠNG ỨNG. Lao động nam || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 2"
robust_ooc_bhxh_contribution_rate_2026,out_of_corpus_qa,ngoai pham vi corpus - ty le dong bao hiem,hard,False,False,"Ty le dong BHXH, BHYT, BHTN nam 2026 cua cong ty va nguoi lao dong la bao nhieu?",True,True,True,True,True,100.0,1.0,1.0,,,,"{""vector"": 10}",False,0,{},True,True,,,0,True,True,True,,"Nghị định 145/2020/NĐ-CP, Phụ lục VI || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Bộ luật Lao động 2019, Điều 169 (Tuổi nghỉ hưu), khoản 2"
robust_ooc_admin_fine_late_salary,out_of_corpus_qa,ngoai pham vi corpus - xu phat hanh chinh,hard,False,False,Cong ty cham tra luong bi phat hanh chinh bao nhieu tien?,False,True,False,True,False,82.81,0.75,1.0,,,,"{""vector"": 10}",False,0,{},True,False,,,0,False,True,True,answer_missing_required_rule,"Nghị định 145/2020/NĐ-CP, Điều 89 (Một số quy định riêng đối với lao động là người giúp việc gia đình), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 89 (Một số quy định riêng đối với lao động là người giúp việc gia đình), khoản 1, điểm a || Nghị định 145/2020/NĐ-CP, Điều 89 (Một số quy định riêng đối với lao động là người giúp việc gia đình), khoản 1, điểm b"
robust_ooc_foreign_work_permit_dossier_2026,out_of_corpus_qa,ngoai pham vi corpus - giay phep lao dong nguoi nuoc ngoai,hard,False,False,Ho so xin giay phep lao dong cho nguoi nuoc ngoai nam 2026 gom nhung gi?,True,True,True,True,True,100.0,1.0,1.0,,,,"{""vector"": 10}",False,0,{},True,True,,,0,True,True,True,,"Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Nghị định 135/2020/NĐ-CP, PHỤ LỤC I. LỘ TRÌNH TUỔI NGHỈ HƯU TRONG ĐIỀU KIỆN LAO ĐỘNG BÌNH THƯỜNG GẮN VỚI THÁNG, NĂM SINH TƯƠNG ỨNG. Lao động nam || Bộ luật Lao động 2019, Điều 154 (Người lao động nước ngoài làm việc tại Việt Nam không thuộc diện cấp giấy phép lao động), khoản 5"
robust_ooc_trade_union_dues_rate,out_of_corpus_qa,ngoai pham vi corpus - kinh phi cong doan,hard,False,False,Doanh nghiep phai dong kinh phi cong doan theo ty le bao nhieu phan tram?,True,True,True,True,True,100.0,1.0,1.0,,,,"{""vector"": 10}",False,0,{},True,True,,,0,True,True,True,,"Nghị định 145/2020/NĐ-CP, Điều 89 (Một số quy định riêng đối với lao động là người giúp việc gia đình), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 89 (Một số quy định riêng đối với lao động là người giúp việc gia đình), khoản 1, điểm a || Nghị định 145/2020/NĐ-CP, Điều 89 (Một số quy định riêng đối với lao động là người giúp việc gia đình), khoản 1, điểm b"
robust_ooc_pit_on_severance,out_of_corpus_qa,ngoai pham vi corpus - thue thu nhap ca nhan,hard,False,False,Tro cap thoi viec co tinh thue thu nhap ca nhan khong?,True,True,True,True,True,100.0,1.0,1.0,,,,"{""hybrid"": 4, ""vector"": 3, ""graph"": 3}",True,3,{},True,True,,,0,True,True,True,,"Bộ luật Lao động 2019, Điều 46 (Trợ cấp thôi việc), khoản 1 || Bộ luật Lao động 2019, Điều 46 (Trợ cấp thôi việc), khoản 4 || Bộ luật Lao động 2019, Điều 46 (Trợ cấp thôi việc), khoản 2"
robust_user_temp_transfer_other_job,paraphrased_real_user_qa,tam thoi chuyen nguoi lao dong lam cong viec khac,medium,False,False,"Cong ty noi hang it viec nen chuyen toi sang viec khac gan 3 thang, khong hoi y kien toi, vay co on khong?",False,False,True,True,True,66.25,1.0,0.0,,BLLD Dieu 29 khoan 1 || BLLD Dieu 29 khoan 2 || BLLD Dieu 29 khoan 3,,"{""vector"": 10}",False,0,{},True,True,,,0,True,True,True,retrieval_missing_required_context,"Bộ luật Tố tụng dân sự 2015 - phần liên quan lao động, Điều 39 (Thẩm quyền của Tòa án theo lãnh thổ), khoản 2, các điểm x, y || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Bộ luật Lao động 2019, Điều 93 (Xây dựng thang lương, bảng lương và định mức lao động), khoản 3"
robust_user_salary_deduction_damage,paraphrased_real_user_qa,khau tru tien luong va boi thuong thiet hai,medium,False,False,"Toi lam hong dung cu, cong ty tru luong hang thang toi gan het luong thi co duoc khong?",False,False,True,True,True,77.5,1.0,0.3333333333333333,BLLD Dieu 102 khoan 1,BLLD Dieu 102 khoan 3 || BLLD Dieu 129 khoan 1,,"{""vector"": 3, ""graph"": 7}",True,2,"{""MENTIONS_TOPIC"": 14}",True,True,,,0,True,True,True,retrieval_missing_required_context,"Nghị định 145/2020/NĐ-CP, Điều 53 (Trách nhiệm thực hiện về thành lập và hoạt động của Hội đồng tiên lương quồc gia), khoản 5 || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Bộ luật Lao động 2019, Điều 93 (Xây dựng thang lương, bảng lương và định mức lao động), khoản 3"
robust_user_late_monthly_salary,paraphrased_real_user_qa,cham tra luong,medium,False,False,"Luong thang nay bi tre hon nua thang, cong ty co phai tra them tien cho toi khong?",False,False,True,True,True,66.25,1.0,0.0,,BLLD Dieu 94 khoan 1 || BLLD Dieu 97 khoan 4,,"{""vector"": 10}",False,0,{},True,True,,,0,True,True,True,retrieval_missing_required_context,"Bộ luật Lao động 2019, Điều 48 (Trách nhiệm khi chấm dứt hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 48 (Trách nhiệm khi chấm dứt hợp đồng lao động), khoản 3, các điểm a, b || Bộ luật Lao động 2019, Điều 48 (Trách nhiệm khi chấm dứt hợp đồng lao động), khoản 1, các điểm a, b, c, d"
robust_user_wedding_paid_leave,paraphrased_real_user_qa,nghi viec rieng co huong luong,easy,False,False,"Toi sap ket hon, xin nghi viec rieng thi duoc huong luong may ngay?",False,False,True,True,True,66.25,1.0,0.0,,BLLD Dieu 115 khoan 1 diem a,,"{""vector"": 3, ""graph"": 6, ""hybrid"": 1}",True,3,{},True,True,,,0,True,True,True,retrieval_missing_required_context,"Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1"
robust_user_pregnant_night_overtime,paraphrased_real_user_qa,bao ve thai san khi lam dem lam them,medium,False,False,"Toi dang mang thai thang thu bay ma cong ty van xep ca dem va tang ca, co dung luat khong?",False,False,True,True,True,66.25,1.0,0.0,,BLLD Dieu 137 khoan 1,,"{""hybrid"": 6, ""graph"": 1}",True,2,{},True,True,,,0,True,True,True,retrieval_missing_required_context,"Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 1, các điểm a, b, c || Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 2 || Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 3"
robust_multihop_partial_year_annual_leave,multi_hop_qa,nghi hang nam lam chua du 12 thang,hard,True,True,Lam 7 thang trong nam thi phep nam tinh theo ti le nao va thoi gian thu viec co duoc tinh vao phep nam khong?,False,False,True,True,True,66.25,1.0,0.0,,BLLD Dieu 113 khoan 2 || ND145 Dieu 66 khoan 1 || ND145 Dieu 65 khoan 2,,"{""vector"": 10}",False,0,{},True,True,,,0,True,True,True,retrieval_missing_required_context,"Bộ luật Lao động 2019, Điều 25 (Thời gian thử việc), khoản 1 || Bộ luật Lao động 2019, Điều 25 (Thời gian thử việc), khoản 2 || Bộ luật Lao động 2019, Điều 25 (Thời gian thử việc), khoản 3"
