mode,id,query,category,topic,recall_at_10,required_citation_coverage,forbidden_citation_violation,retrieval_passed,missing_required_citations,forbidden_citation_violations,top10_citations,top10_chunk_ids
graph_augmented,def_employee,Nguoi lao dong duoc dinh nghia nhu the nao theo Bo luat Lao dong 2019?,definition_qa,khai niem nguoi lao dong,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 3 (Giải thích từ ngữ), khoản 1 || Bộ luật Lao động 2019, Điều 3 (Giải thích từ ngữ)",45_2019_QH14_Dieu_3_Khoan_1 || 45_2019_QH14_Dieu_3_Intro
graph_augmented,def_employer,Nguoi su dung lao dong la gi theo Bo luat Lao dong?,definition_qa,khai niem nguoi su dung lao dong,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 3 (Giải thích từ ngữ), khoản 2 || Bộ luật Lao động 2019, Điều 3 (Giải thích từ ngữ)",45_2019_QH14_Dieu_3_Khoan_2 || 45_2019_QH14_Dieu_3_Intro
graph_augmented,def_employee_representative_org,To chuc dai dien nguoi lao dong tai co so la gi?,definition_qa,khai niem to chuc dai dien nguoi lao dong,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 3 (Giải thích từ ngữ), khoản 3 || Bộ luật Lao động 2019, Điều 3 (Giải thích từ ngữ) || Nghị định 135/2020/NĐ-CP, Điều 8 (Hiệu lực thi hành), khoản 2, các điểm a, b, c || Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc), khoản 1 || Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc), khoản 2 || Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc), khoản 3 || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI",45_2019_QH14_Dieu_3_Khoan_3 || 45_2019_QH14_Dieu_3_Intro || ND135_2020_Dieu_8_Khoan_2_Diem_a_b_c || TT09_2020_Dieu_3_Intro || TT09_2020_Dieu_3_Khoan_1 || TT09_2020_Dieu_3_Khoan_2 || TT09_2020_Dieu_3_Khoan_3 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01
graph_augmented,def_labor_relationship,Quan he lao dong duoc hieu nhu the nao?,definition_qa,khai niem quan he lao dong,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 3 (Giải thích từ ngữ), khoản 5 || Bộ luật Lao động 2019, Điều 3 (Giải thích từ ngữ) || Nghị định 135/2020/NĐ-CP, Điều 8 (Hiệu lực thi hành), khoản 2, các điểm a, b, c || Thông tư 09/2020/TT-BLĐTBXH, Điều 3 (Điều kiện sử dụng người chưa đủ 15 tuổi làm việc) || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI",45_2019_QH14_Dieu_3_Khoan_5 || 45_2019_QH14_Dieu_3_Intro || ND135_2020_Dieu_8_Khoan_2_Diem_a_b_c || TT09_2020_Dieu_3_Intro || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01
graph_augmented,contract_definition,Hop dong lao dong la gi?,definition_qa,khai niem hop dong lao dong,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 3 (Giải thích từ ngữ) || Bộ luật Lao động 2019, Điều 13 (Hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 13 (Hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 17 (Quản lý tiền ký quỹ), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 17 (Quản lý tiền ký quỹ), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 17 (Quản lý tiền ký quỹ), khoản 3 || Bộ luật Lao động 2019, Điều 14 (Hình thức hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 14 (Hình thức hợp đồng lao động), khoản 1",45_2019_QH14_Dieu_3_Intro || 45_2019_QH14_Dieu_13_Khoan_1 || 45_2019_QH14_Dieu_13_Khoan_2 || 45_2019_QH14_Dieu_22_Khoan_1 || 45_2019_QH14_Dieu_22_Khoan_2 || ND145_2020_Dieu_17_Khoan_2 || ND145_2020_Dieu_17_Khoan_1 || ND145_2020_Dieu_17_Khoan_3 || 45_2019_QH14_Dieu_14_Khoan_2 || 45_2019_QH14_Dieu_14_Khoan_1
graph_augmented,contract_form,Hop dong lao dong co bat buoc phai lap bang van ban khong?,direct_qa,hinh thuc hop dong lao dong,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 14 (Hình thức hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 14 (Hình thức hợp đồng lao động), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 17 (Quản lý tiền ký quỹ), khoản 2 || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Nghị định 145/2020/NĐ-CP, Điều 20 (Nộp bỗ sung tiền ký quỹ), khoản 1 || Bộ luật Lao động 2019, Điều 13 (Hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 1 || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Bộ luật Lao động 2019, Điều 13 (Hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 20 (Loại hợp đồng lao động), khoản 1, các điểm a, b",45_2019_QH14_Dieu_14_Khoan_1 || 45_2019_QH14_Dieu_14_Khoan_2 || ND145_2020_Dieu_17_Khoan_2 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || ND145_2020_Dieu_20_Khoan_1 || 45_2019_QH14_Dieu_13_Khoan_2 || 45_2019_QH14_Dieu_22_Khoan_1 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || 45_2019_QH14_Dieu_13_Khoan_1 || 45_2019_QH14_Dieu_20_Khoan_1_Diem_a_b
graph_augmented,contract_types,Co may loai hop dong lao dong theo Bo luat Lao dong 2019?,direct_qa,loai hop dong lao dong,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 20 (Loại hợp đồng lao động), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 1, các điểm a, b, c, d, đ, e, g, h, i, k || Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 2 || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động) || Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 20 (Loại hợp đồng lao động), khoản 2, các điểm a, b, c || Bộ luật Lao động 2019, Điều 17 (Hành vi người sử dụng lao động không được làm khi giao kết, thực hiện hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 13 (Hợp đồng lao động), khoản 2",45_2019_QH14_Dieu_20_Khoan_1_Diem_a_b || 45_2019_QH14_Dieu_21_Khoan_1_Diem_a_b_c_d_dd_e_g_h_i_k || 45_2019_QH14_Dieu_21_Khoan_2 || TT10_2020_Dieu_3_Intro || 45_2019_QH14_Dieu_22_Khoan_1 || 45_2019_QH14_Dieu_20_Khoan_2_Diem_a_b_c || 45_2019_QH14_Dieu_17_Khoan_1 || 45_2019_QH14_Dieu_22_Khoan_2 || 45_2019_QH14_Dieu_13_Khoan_2
graph_augmented,contract_fixed_vs_indefinite,So sanh hop dong xac dinh thoi han va khong xac dinh thoi han.,comparison_qa,loai hop dong lao dong,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 20 (Loại hợp đồng lao động), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 1, các điểm a, b, c, d, đ, e, g, h, i, k || Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 2 || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động) || Nghị định 145/2020/NĐ-CP, Điều 17 (Quản lý tiền ký quỹ), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 17 (Quản lý tiền ký quỹ), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 17 (Quản lý tiền ký quỹ), khoản 3 || Bộ luật Lao động 2019, Điều 20 (Loại hợp đồng lao động), khoản 2, các điểm a, b, c || Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 2",45_2019_QH14_Dieu_20_Khoan_1_Diem_a_b || 45_2019_QH14_Dieu_21_Khoan_1_Diem_a_b_c_d_dd_e_g_h_i_k || 45_2019_QH14_Dieu_21_Khoan_2 || TT10_2020_Dieu_3_Intro || ND145_2020_Dieu_17_Khoan_2 || ND145_2020_Dieu_17_Khoan_1 || ND145_2020_Dieu_17_Khoan_3 || 45_2019_QH14_Dieu_20_Khoan_2_Diem_a_b_c || 45_2019_QH14_Dieu_22_Khoan_1 || 45_2019_QH14_Dieu_22_Khoan_2
graph_augmented,contract_content,Hop dong lao dong can co nhung noi dung chu yeu nao?,direct_qa,noi dung hop dong lao dong,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 1, các điểm a, b, c, d, đ, e, g, h, i, k || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động), khoản 1, điểm a || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động), khoản 1, các điểm b, c || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động), khoản 2, các điểm a, b, c || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động)",45_2019_QH14_Dieu_21_Khoan_1_Diem_a_b_c_d_dd_e_g_h_i_k || TT10_2020_Dieu_3_Khoan_1_Diem_a || TT10_2020_Dieu_3_Khoan_1_Diem_b_c || TT10_2020_Dieu_3_Khoan_2_Diem_a_b_c || TT10_2020_Dieu_3_Intro
graph_augmented,contract_content_guidance,Noi dung hop dong lao dong duoc Thong tu 10 huong dan chi tiet nhu the nao?,document_guidance_qa,noi dung hop dong lao dong,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 21 (Nội dung hợp đồng lao động), khoản 1, các điểm a, b, c, d, đ, e, g, h, i, k || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động) || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động), khoản 1, điểm a || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động), khoản 1, các điểm b, c || Thông tư 10/2020/TT-BLĐTBXH, Điều 3 (Nội dung chủ yếu của hợp đồng lao động), khoản 2, các điểm a, b, c",45_2019_QH14_Dieu_21_Khoan_1_Diem_a_b_c_d_dd_e_g_h_i_k || TT10_2020_Dieu_3_Intro || TT10_2020_Dieu_3_Khoan_1_Diem_a || TT10_2020_Dieu_3_Khoan_1_Diem_b_c || TT10_2020_Dieu_3_Khoan_2_Diem_a_b_c
graph_augmented,contract_appendix,Phu luc hop dong lao dong co gia tri nhu hop dong khong?,direct_qa,phu luc hop dong lao dong,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 33 (Sửa đổi, bổ sung hợp đồng lao động), khoản 3 || Nghị định 145/2020/NĐ-CP, Điều 17 (Quản lý tiền ký quỹ), khoản 2 || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Bộ luật Lao động 2019, Điều 33 (Sửa đổi, bổ sung hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 33 (Sửa đổi, bổ sung hợp đồng lao động), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 22 (Thâm quyền cấp, gia hạn, cấp lại, thu hồi giấy phép) || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Bộ luật Lao động 2019, Điều 17 (Hành vi người sử dụng lao động không được làm khi giao kết, thực hiện hợp đồng lao động), khoản 1",45_2019_QH14_Dieu_22_Khoan_1 || 45_2019_QH14_Dieu_22_Khoan_2 || 45_2019_QH14_Dieu_33_Khoan_3 || ND145_2020_Dieu_17_Khoan_2 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || 45_2019_QH14_Dieu_33_Khoan_2 || 45_2019_QH14_Dieu_33_Khoan_1 || ND145_2020_Dieu_22 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || 45_2019_QH14_Dieu_17_Khoan_1
graph_augmented,contract_deposit_forbidden,Cong ty yeu cau nguoi lao dong dat coc tien khi ky hop dong co dung luat khong?,exception_based_qa,hanh vi bi cam khi giao ket,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 17 (Hành vi người sử dụng lao động không được làm khi giao kết, thực hiện hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 17 (Hành vi người sử dụng lao động không được làm khi giao kết, thực hiện hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 17 (Hành vi người sử dụng lao động không được làm khi giao kết, thực hiện hợp đồng lao động), khoản 3 || Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 1 || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Nghị định 145/2020/NĐ-CP, Điều 17 (Quản lý tiền ký quỹ), khoản 2 || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 13 (Hợp đồng lao động), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 22 (Thâm quyền cấp, gia hạn, cấp lại, thu hồi giấy phép)",45_2019_QH14_Dieu_17_Khoan_1 || 45_2019_QH14_Dieu_17_Khoan_2 || 45_2019_QH14_Dieu_17_Khoan_3 || 45_2019_QH14_Dieu_22_Khoan_1 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || ND145_2020_Dieu_17_Khoan_2 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || 45_2019_QH14_Dieu_22_Khoan_2 || 45_2019_QH14_Dieu_13_Khoan_2 || ND145_2020_Dieu_22
graph_augmented,contract_keep_original_papers,Nguoi su dung lao dong co duoc giu ban chinh can cuoc hoac bang cap cua nguoi lao dong khong?,exception_based_qa,hanh vi bi cam khi giao ket,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 17 (Hành vi người sử dụng lao động không được làm khi giao kết, thực hiện hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 17 (Hành vi người sử dụng lao động không được làm khi giao kết, thực hiện hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 17 (Hành vi người sử dụng lao động không được làm khi giao kết, thực hiện hợp đồng lao động), khoản 3 || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Nghị định 145/2020/NĐ-CP, Điều 17 (Quản lý tiền ký quỹ), khoản 2 || Bộ luật Lao động 2019, Điều 34 (Các trường hợp chấm dứt hợp đồng lao động), khoản 10 || Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 1 || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Bộ luật Lao động 2019, Điều 22 (Phụ lục hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 13 (Hợp đồng lao động), khoản 2",45_2019_QH14_Dieu_17_Khoan_1 || 45_2019_QH14_Dieu_17_Khoan_2 || 45_2019_QH14_Dieu_17_Khoan_3 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || ND145_2020_Dieu_17_Khoan_2 || 45_2019_QH14_Dieu_34_Khoan_10 || 45_2019_QH14_Dieu_22_Khoan_1 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || 45_2019_QH14_Dieu_22_Khoan_2 || 45_2019_QH14_Dieu_13_Khoan_2
graph_augmented,probation_agreement,Thu viec duoc thoa thuan nhu the nao?,direct_qa,thu viec,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 24 (Thử việc), khoản 1 || Bộ luật Lao động 2019, Điều 24 (Thử việc), khoản 2 || Bộ luật Lao động 2019, Điều 24 (Thử việc), khoản 3 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 26 (Gia hạn giấy phép), khoản 2, các điểm a, b, c || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Bộ luật Lao động 2019, Điều 25 (Thời gian thử việc)",45_2019_QH14_Dieu_24_Khoan_1 || 45_2019_QH14_Dieu_24_Khoan_2 || 45_2019_QH14_Dieu_24_Khoan_3 || ND145_2020_Dieu_25_Khoan_1 || ND145_2020_Dieu_25_Khoan_2 || ND145_2020_Dieu_26_Khoan_2_Diem_a_b_c || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || 45_2019_QH14_Dieu_25_Intro
graph_augmented,probation_duration,Thoi gian thu viec toi da la bao lau?,direct_qa,thu viec,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 25 (Thời gian thử việc), khoản 1 || Bộ luật Lao động 2019, Điều 25 (Thời gian thử việc), khoản 2 || Bộ luật Lao động 2019, Điều 25 (Thời gian thử việc), khoản 3 || Bộ luật Lao động 2019, Điều 25 (Thời gian thử việc) || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 3 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 4 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 5, các điểm a, b, c, d || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 2 || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN",45_2019_QH14_Dieu_25_Khoan_1 || 45_2019_QH14_Dieu_25_Khoan_2 || 45_2019_QH14_Dieu_25_Khoan_3 || 45_2019_QH14_Dieu_25_Intro || ND145_2020_Dieu_25_Khoan_1 || ND145_2020_Dieu_25_Khoan_3 || ND145_2020_Dieu_25_Khoan_4 || ND145_2020_Dieu_25_Khoan_5_Diem_a_b_c_d || ND145_2020_Dieu_25_Khoan_2 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01
graph_augmented,probation_wage,Tien luong thu viec toi thieu bang bao nhieu phan tram luong cua cong viec?,calculation_or_table_lookup,tien luong thu viec,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 26 (Tiền lương thử việc) || Bộ luật Lao động 2019, Điều 95 (Trả lương), khoản 1 || Bộ luật Lao động 2019, Điều 94 (Nguyên tắc trả lương), khoản 1 || Bộ luật Lao động 2019, Điều 97 (Kỳ hạn trả lương), khoản 1 || Bộ luật Lao động 2019, Điều 98 (Tiền lương làm thêm giờ, làm việc vào ban đêm), khoản 1, các điểm a, b, c || Nghị định 145/2020/NĐ-CP, Điều 55 (Tiền lương làm thêm giờ) || Nghị định 145/2020/NĐ-CP, Điều 57 (Tiền lương làm thêm giờ vào ban đêm) || Nghị định 145/2020/NĐ-CP, Điều 56 (Tiền lương làm việc vào ban đêm) || Bộ luật Lao động 2019, Điều 96 (Hình thức trả lương), khoản 1 || Bộ luật Lao động 2019, Điều 111 (Nghỉ hằng tuần), khoản 1",45_2019_QH14_Dieu_26 || 45_2019_QH14_Dieu_95_Khoan_1 || 45_2019_QH14_Dieu_94_Khoan_1 || 45_2019_QH14_Dieu_97_Khoan_1 || 45_2019_QH14_Dieu_98_Khoan_1_Diem_a_b_c || ND145_2020_Dieu_55_Intro || ND145_2020_Dieu_57_Intro || ND145_2020_Dieu_56_Intro || 45_2019_QH14_Dieu_96_Khoan_1 || 45_2019_QH14_Dieu_111_Khoan_1
graph_augmented,probation_end,Khi ket thuc thoi gian thu viec thi nguoi su dung lao dong phai lam gi?,procedure_qa,thu viec,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 27 (Kết thúc thời gian thử việc), khoản 1 || Bộ luật Lao động 2019, Điều 27 (Kết thúc thời gian thử việc), khoản 2 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 1 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 3 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 4 || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 5, các điểm a, b, c, d || Nghị định 145/2020/NĐ-CP, Điều 25 (Trình tự, thủ tục cấp giấy phép), khoản 2 || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI || Nghị định 145/2020/NĐ-CP, Mẫu số 12/PLIN || Nghị định 145/2020/NĐ-CP, Điều 26 (Gia hạn giấy phép), khoản 2, các điểm a, b, c",45_2019_QH14_Dieu_27_Khoan_1 || 45_2019_QH14_Dieu_27_Khoan_2 || ND145_2020_Dieu_25_Khoan_1 || ND145_2020_Dieu_25_Khoan_3 || ND145_2020_Dieu_25_Khoan_4 || ND145_2020_Dieu_25_Khoan_5_Diem_a_b_c_d || ND145_2020_Dieu_25_Khoan_2 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01 || ND145_2020_Phu_Luc_I_Mau_12_PLI_Phan_01 || ND145_2020_Dieu_26_Khoan_2_Diem_a_b_c
graph_augmented,employee_notice_period,Nguoi lao dong don phuong cham dut hop dong phai bao truoc bao lau?,direct_qa,don phuong cham dut hop dong,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 3 || Bộ luật Lao động 2019, Điều 41 (Nghĩa vụ của người sử dụng lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 3 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 1, các điểm c, d, đ, e, g || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 2, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 40 (Nghĩa vụ của người lao động khi đơn phương chấm dứt hợp đồng lao động trái pháp luật), khoản 1",45_2019_QH14_Dieu_35_Khoan_1_Diem_a_b_c_d || 45_2019_QH14_Dieu_36_Khoan_1_Diem_a_b || 45_2019_QH14_Dieu_37_Khoan_1 || 45_2019_QH14_Dieu_37_Khoan_2 || 45_2019_QH14_Dieu_37_Khoan_3 || 45_2019_QH14_Dieu_41_Khoan_1 || 45_2019_QH14_Dieu_36_Khoan_3 || 45_2019_QH14_Dieu_36_Khoan_1_Diem_c_d_dd_e_g || 45_2019_QH14_Dieu_36_Khoan_2_Diem_a_b_c_d || 45_2019_QH14_Dieu_40_Khoan_1
graph_augmented,employee_no_notice,Khi nao nguoi lao dong duoc nghi viec khong can bao truoc?,exception_based_qa,don phuong cham dut hop dong,1.0,1.0,False,True,,,"Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 2, các điểm a, b, c, d, đ, e, g || Bộ luật Lao động 2019, Điều 35 (Quyền đơn phương chấm dứt hợp đồng lao động của người lao động), khoản 1, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 1 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 3 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 1, các điểm a, b || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 1, các điểm c, d, đ, e, g || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 2 || Bộ luật Lao động 2019, Điều 36 (Quyền đơn phương chấm dứt hợp đồng lao động của người sử dụng lao động), khoản 2, các điểm a, b, c, d || Bộ luật Lao động 2019, Điều 37 (Trường hợp người sử dụng lao động không được thực hiện quyền đơn phương chấm dứt hợp đồng lao động), khoản 3 || Nghị định 145/2020/NĐ-CP, Mẫu số 02/PLI",45_2019_QH14_Dieu_35_Khoan_2_Diem_a_b_c_d_dd_e_g || 45_2019_QH14_Dieu_35_Khoan_1_Diem_a_b_c_d || 45_2019_QH14_Dieu_37_Khoan_1 || 45_2019_QH14_Dieu_36_Khoan_3 || 45_2019_QH14_Dieu_36_Khoan_1_Diem_a_b || 45_2019_QH14_Dieu_36_Khoan_1_Diem_c_d_dd_e_g || 45_2019_QH14_Dieu_37_Khoan_2 || 45_2019_QH14_Dieu_36_Khoan_2_Diem_a_b_c_d || 45_2019_QH14_Dieu_37_Khoan_3 || ND145_2020_Phu_Luc_I_Mau_02_PLI_Phan_01
